,Date,Apple Mobility Present,AACHEN_WALKING,HALLAND COUNTY_DRIVING,HOKKAIDO (PREFECTURE)_WALKING,HYOGO PREFECTURE_WALKING,ILLINOIS_WALKING,ISHIKAWA PREFECTURE_TRANSIT,ALBANY_WALKING,ALBANY_DRIVING,ALLENTOWN_TRANSIT,WILLIAMSBURG CITY_DRIVING,MADISON COUNTY_DRIVING,MARION COUNTY_DRIVING,REDWOOD COUNTY_DRIVING,RENO COUNTY_DRIVING,RICHLAND COUNTY_DRIVING,RICHMOND COUNTY_DRIVING,HAYWOOD COUNTY_DRIVING,HENDERSON COUNTY_DRIVING,HENRY COUNTY_DRIVING,HERKIMER COUNTY_DRIVING,MECKLENBURG COUNTY_WALKING,MERCED COUNTY_WALKING,MERCER COUNTY_DRIVING,COMAL COUNTY_DRIVING,CONTRA COSTA COUNTY_TRANSIT,CONTRA COSTA COUNTY_DRIVING,COOK COUNTY_TRANSIT,COSHOCTON COUNTY_DRIVING,COWLITZ COUNTY_DRIVING,CRAVEN COUNTY_DRIVING,HINDS COUNTY_DRIVING,HONOLULU COUNTY_WALKING,HONOLULU COUNTY_DRIVING,HOPEWELL CITY_DRIVING,ALAMEDA COUNTY_DRIVING,ALBANY COUNTY_DRIVING,ALBEMARLE COUNTY_WALKING,ALEXANDRIA CITY_WALKING,CREEK COUNTY_DRIVING,CUMBERLAND COUNTY_DRIVING,CUYAHOGA COUNTY_TRANSIT,CUYAHOGA COUNTY_DRIVING,BEXAR COUNTY_DRIVING,BIBB COUNTY_DRIVING,BLAINE COUNTY_DRIVING,DURHAM COUNTY_DRIVING,EAGLE COUNTY_WALKING,EDDY COUNTY_DRIVING,EFFINGHAM COUNTY_DRIVING,EL PASO COUNTY_TRANSIT,ELLIS COUNTY_DRIVING,CARROLL COUNTY_DRIVING,CARSON COUNTY_DRIVING,CASS COUNTY_DRIVING,CHAMBERS COUNTY_DRIVING,CHAMPAIGN COUNTY_DRIVING,CHARLOTTE COUNTY_WALKING,LOS ANGELES_WALKING,LOUISVILLE_DRIVING,LYON_DRIVING,MADISON_WALKING,MANCHESTER_DRIVING,MANILA_TRANSIT,MANNHEIM_WALKING,MIAMI_WALKING,MIAMI_TRANSIT,MIAMI_DRIVING,MILWAUKEE_WALKING,MILWAUKEE_TRANSIT,MINNEAPOLIS_WALKING,MINNEAPOLIS_TRANSIT,MITO_TRANSIT,AMSTERDAM_TRANSIT,ANCHORAGE_WALKING,ANNAPOLIS_WALKING,BANGKOK_DRIVING,BELFAST_DRIVING,BELO HORIZONTE_WALKING,BERGAMO_WALKING,BIRMINGHAM_DRIVING,MARLBOROUGH REGION_DRIVING,MICHIGAN_WALKING,MICHOAC+ÍN_DRIVING,MIDI-PYR+¬N+¬ES REGION_WALKING,MIDI-PYR+¬N+¬ES REGION_TRANSIT,UPPER NORMANDY REGION_DRIVING,UUSIMAA_TRANSIT,RIVERSIDE COUNTY_TRANSIT,RUTHERFORD COUNTY_DRIVING,WILLIAMSON COUNTY_WALKING
121,2020-05-13,1,84.9,116.65,63.43,72.15,81.85,63.62,91.97,85.16,45.66,104.0,113.15,130.69,99.43,100.94,87.2,164.27,145.39,117.38,128.67,112.05,90.67,111.49,72.23,121.16,30.09,76.43,25.98,125.88,112.09,137.08,109.21,29.71,50.98,118.83,65.21,162.84,30.07,72.32,115.37,139.39,48.3,106.73,89.58,127.66,86.29,84.51,33.75,83.13,117.63,56.71,113.21,117.64,130.6,131.2,143.32,113.92,103.16,72.19,97.9,75.46,92.73,51.97,18.71,69.81,64.78,39.46,68.91,113.6,52.22,101.7,31.54,66.34,19.0,119.27,89.55,53.92,54.3,40.41,41.89,55.39,36.51,114.52,53.9,69.71,86.35,94.35,51.81,32.47,116.8,115.46
122,2020-05-14,1,83.81,121.45,72.79,73.56,71.14,65.13,99.88,89.45,54.09,98.79,130.68,126.75,121.93,132.0,101.43,197.7,162.18,123.67,130.1,113.71,100.22,110.04,75.35,126.35,32.33,78.32,23.86,136.13,121.8,144.37,113.38,29.67,52.84,127.43,66.93,173.15,30.51,74.79,134.63,152.85,45.55,102.39,94.83,129.43,94.26,87.93,35.32,84.98,115.56,56.02,139.83,131.78,120.21,127.78,154.22,119.93,91.78,74.8,111.53,76.98,85.82,55.48,19.0,77.99,62.72,37.07,68.58,113.46,54.77,127.61,35.04,71.5,19.1,136.98,93.75,56.49,54.94,48.75,62.23,57.79,43.92,92.88,56.43,61.99,78.48,95.5,52.27,31.97,130.78,128.26
123,2020-05-15,1,88.21,130.14,69.92,55.82,100.28,68.05,110.69,95.66,57.29,116.05,150.92,143.14,138.19,139.65,122.82,231.07,165.06,140.96,149.9,124.92,117.82,125.67,89.53,138.69,35.11,93.83,26.97,145.71,147.9,179.84,126.78,35.93,64.3,160.5,79.38,216.41,38.57,93.74,134.43,175.53,44.59,122.28,105.55,148.18,95.95,102.44,29.47,78.59,131.6,52.41,154.79,149.81,130.6,147.0,177.16,132.7,97.31,87.97,117.81,81.43,119.84,60.32,18.97,81.85,67.05,34.91,74.54,148.49,61.42,156.67,39.21,72.62,19.19,139.39,99.21,66.49,64.03,48.08,60.96,62.17,44.18,118.3,62.85,72.59,87.38,102.53,52.36,36.25,143.59,142.36
124,2020-05-16,1,90.82,136.2,63.81,77.41,97.66,67.62,102.68,94.95,50.28,126.84,157.93,152.24,113.99,123.71,103.65,222.05,160.96,135.81,146.35,146.86,111.15,110.66,87.33,155.95,29.83,91.15,25.06,153.06,135.6,173.46,118.52,36.45,66.57,134.83,74.83,213.13,32.93,93.38,136.22,160.09,47.68,128.68,98.7,142.07,103.13,95.69,35.38,70.27,127.1,52.32,159.99,127.13,141.38,162.4,180.83,134.84,90.24,88.75,107.65,76.39,109.85,57.43,21.73,98.17,71.64,36.15,73.5,131.5,57.4,115.53,30.7,77.2,17.76,125.96,111.11,63.67,59.42,37.78,72.3,58.57,45.76,124.78,67.87,67.67,70.4,95.51,48.28,32.24,134.21,134.72
125,2020-05-17,1,83.11,129.52,65.52,68.73,60.09,68.11,81.75,75.35,44.39,112.34,138.09,115.0,91.02,105.2,95.85,212.03,126.35,112.24,123.71,117.5,87.23,108.54,70.17,149.2,29.61,69.21,21.69,96.91,118.72,132.35,84.42,30.69,56.85,107.36,56.46,191.95,27.03,71.68,118.05,141.69,38.52,89.42,80.56,111.08,120.69,73.84,35.43,58.28,105.93,49.91,135.71,116.38,110.63,111.52,168.36,101.49,69.7,72.61,84.96,69.96,67.46,50.96,23.13,82.77,57.27,33.99,57.91,88.5,41.57,79.25,25.51,75.08,19.15,98.18,89.41,59.33,43.95,24.23,75.72,51.65,43.82,82.07,51.51,52.28,85.8,88.79,52.69,30.01,101.57,113.74
126,2020-05-18,1,94.54,119.21,65.94,60.96,80.78,65.27,88.49,83.97,53.02,96.54,107.89,121.94,119.94,127.04,119.38,192.79,136.8,114.22,122.34,117.25,97.34,113.51,76.69,135.26,34.09,79.88,28.23,144.84,126.53,131.6,115.99,31.39,54.3,126.07,66.52,186.64,28.17,72.08,135.74,141.87,49.54,102.96,98.11,119.53,88.19,84.72,44.66,84.17,113.56,63.43,142.0,121.41,121.34,127.28,139.81,122.61,84.24,70.38,102.73,86.76,76.04,55.81,21.88,87.65,62.23,39.96,69.7,100.78,57.23,128.33,38.07,68.16,21.1,123.28,79.42,56.59,55.9,44.9,68.84,60.57,43.76,97.25,57.58,77.15,99.84,101.62,57.57,34.34,120.12,133.92
127,2020-05-19,1,92.82,127.07,62.28,74.66,79.64,69.32,103.17,92.49,52.56,99.75,113.94,120.47,135.35,135.24,114.23,168.61,143.0,111.79,125.54,124.54,89.38,113.98,79.81,140.19,33.31,86.62,26.69,124.83,125.2,127.24,118.53,31.85,57.05,127.15,72.14,182.0,26.81,71.16,132.18,145.43,47.0,114.09,101.17,135.08,123.5,84.48,43.03,86.74,122.0,66.52,153.67,130.81,111.19,136.5,152.91,112.97,99.39,79.23,109.79,90.49,100.75,59.58,18.18,91.58,69.21,42.44,76.04,109.48,54.68,145.65,39.73,71.31,20.85,133.41,78.5,57.87,63.63,44.19,59.51,64.6,43.4,115.35,59.71,82.88,110.27,109.11,53.26,36.74,125.21,139.11
128,2020-05-20,1,94.52,151.56,68.75,74.51,93.27,70.19,108.24,96.26,49.31,100.58,107.89,127.53,122.78,133.14,115.67,166.44,164.32,110.32,115.56,138.02,89.21,117.55,81.5,144.85,32.3,86.65,28.27,143.79,135.42,130.93,125.5,32.88,58.27,128.15,75.12,192.11,31.9,70.37,142.39,145.86,47.18,120.35,102.17,129.71,86.1,82.69,40.04,91.14,130.73,63.77,148.53,136.63,136.23,157.1,158.09,122.78,100.54,81.75,113.07,95.32,116.92,63.68,21.52,86.49,71.4,42.85,77.29,139.01,63.17,153.12,40.06,71.5,22.29,141.38,97.7,58.53,66.24,47.54,75.02,66.88,47.87,134.51,58.01,83.67,122.67,116.65,55.25,35.32,127.53,139.36
129,2020-05-21,1,93.5,183.6,67.79,76.65,92.38,77.47,108.76,101.83,50.94,110.09,135.38,161.33,137.15,129.28,128.4,203.01,205.27,128.43,124.72,147.69,94.55,123.65,86.53,149.07,35.05,90.74,28.05,133.05,140.17,134.65,128.44,33.76,61.66,122.31,77.8,218.13,34.62,74.24,143.98,169.87,52.11,127.78,105.81,144.62,107.44,87.02,42.41,92.28,146.42,60.15,164.29,139.63,154.59,166.38,173.13,130.46,99.06,83.55,118.11,82.83,109.08,61.99,21.8,92.27,73.94,42.04,79.36,139.34,64.67,138.3,37.04,77.6,23.9,129.4,97.11,60.68,68.07,45.65,72.09,66.76,56.44,136.97,61.98,66.12,107.54,109.77,59.37,36.46,132.6,152.73
130,2020-05-22,1,101.19,203.7,69.91,88.12,108.02,91.28,121.3,114.11,54.44,129.85,151.08,189.4,149.34,162.19,151.22,288.78,210.2,155.39,171.43,176.16,116.7,132.71,91.72,191.07,36.23,106.05,29.67,169.36,170.27,194.97,148.03,41.96,73.85,147.94,89.19,257.87,39.41,83.12,176.9,208.2,52.22,132.07,123.62,163.24,147.58,107.56,50.22,95.38,187.52,70.48,210.9,182.07,183.66,199.54,211.84,159.29,120.0,95.6,138.75,87.47,118.17,68.06,23.85,103.47,88.98,46.38,93.68,159.14,67.98,156.6,38.12,82.95,22.22,144.95,86.46,70.36,76.52,50.61,74.28,73.42,47.28,135.49,68.4,83.09,122.61,116.96,62.13,39.64,147.75,165.1
131,2020-05-23,1,89.04,169.82,68.34,91.43,98.07,91.94,101.67,95.16,48.1,137.39,201.67,160.83,151.7,150.55,141.56,253.8,196.24,162.64,161.58,162.34,125.79,138.1,80.89,247.87,31.48,100.41,26.26,176.53,158.03,174.6,126.55,41.76,76.04,141.86,81.09,247.33,40.81,102.14,171.23,181.05,49.3,135.02,108.47,149.82,155.55,100.19,58.61,79.79,161.55,51.89,178.34,145.54,167.07,188.76,221.79,151.1,99.87,94.4,115.02,70.92,91.71,61.75,20.62,78.25,83.29,41.69,84.72,142.85,59.79,126.48,33.65,94.63,18.89,123.97,122.75,67.29,71.76,42.44,81.99,65.66,48.61,136.67,71.28,64.99,98.63,110.09,56.62,37.49,138.06,152.34
132,2020-05-24,1,74.49,143.74,60.3,77.07,97.02,78.6,91.19,80.05,51.75,135.68,177.77,134.73,112.67,101.73,99.28,206.43,150.32,126.44,132.55,146.58,93.42,111.44,77.58,193.29,33.37,87.26,26.22,124.77,141.47,158.89,93.42,35.46,64.85,110.04,69.53,211.04,28.17,84.59,125.11,159.87,44.2,108.98,83.71,112.37,119.97,77.04,28.8,70.59,135.08,49.83,151.33,132.17,137.04,192.48,178.89,114.47,78.11,81.16,96.13,77.09,108.43,53.55,21.98,80.71,54.37,30.6,57.88,144.31,59.58,119.27,33.82,82.37,18.89,99.21,100.26,62.85,59.14,23.27,80.81,56.99,46.25,121.04,56.99,55.34,117.53,101.15,56.56,34.33,112.23,110.88
133,2020-05-25,1,94.65,127.29,67.56,73.07,85.92,81.74,94.67,79.79,55.97,120.55,173.15,149.15,127.98,105.07,111.52,259.94,154.27,120.23,137.38,141.29,89.22,105.64,71.55,140.32,34.28,81.19,27.5,119.09,132.47,158.53,97.0,34.43,61.1,124.75,67.16,224.4,34.76,86.05,119.08,163.52,50.19,99.02,82.87,116.91,91.19,77.45,39.99,59.64,144.84,53.18,150.98,138.57,153.62,164.26,209.64,107.33,75.22,78.24,95.55,94.67,101.21,63.39,23.13,95.4,53.27,33.56,58.19,124.92,56.75,118.61,37.63,77.09,23.79,103.88,89.02,61.61,70.46,46.47,69.81,66.59,60.71,112.61,60.4,83.52,133.53,114.0,65.39,37.19,105.95,111.14
134,2020-05-26,1,102.68,130.46,57.62,77.33,96.96,78.06,111.91,98.02,60.08,121.63,158.49,136.47,134.03,124.25,110.59,209.73,155.44,129.19,138.0,149.13,111.45,122.41,87.59,139.19,38.33,94.06,30.48,141.82,142.22,159.52,119.31,33.78,59.54,130.27,80.18,205.9,36.26,82.36,138.29,162.45,55.17,127.44,104.45,136.29,98.11,96.6,46.63,89.63,147.16,66.01,162.82,117.15,140.5,164.21,183.24,142.04,106.2,84.2,120.48,98.82,110.89,66.36,22.02,96.57,69.92,44.75,77.23,150.99,77.5,138.98,42.11,82.98,24.64,138.56,106.97,62.86,73.97,48.86,74.89,74.01,54.33,134.44,63.08,89.2,138.34,117.01,68.62,40.53,130.46,139.5
135,2020-05-27,1,105.16,135.12,67.11,82.15,95.84,79.45,110.59,102.63,56.02,114.76,150.04,123.9,122.21,129.63,106.22,181.31,155.64,126.24,136.86,142.37,96.94,130.18,88.13,148.23,37.67,95.01,30.74,149.47,147.86,142.26,126.23,34.95,61.99,127.39,80.96,194.83,33.92,90.33,129.86,152.73,57.19,130.93,106.57,133.5,103.92,91.94,43.76,86.88,151.47,58.95,163.35,130.52,164.98,153.86,168.2,147.95,115.42,86.29,123.67,100.73,123.23,71.11,21.59,99.92,77.12,46.19,82.65,154.48,74.76,167.13,45.03,81.55,23.7,147.97,102.17,65.69,74.83,50.61,79.05,74.69,61.77,140.56,60.58,89.36,134.68,119.1,82.32,39.25,125.58,138.91
136,2020-05-28,1,102.51,138.25,73.74,84.89,94.17,84.87,108.67,101.94,56.02,112.55,176.57,140.94,135.92,138.84,119.24,208.18,217.76,141.05,149.9,138.83,114.05,114.08,87.66,147.45,38.2,96.52,30.04,141.75,160.01,146.37,131.45,36.84,64.34,136.71,81.83,220.35,39.52,76.84,145.57,163.56,51.97,131.11,107.0,144.67,124.15,95.09,48.82,88.21,156.18,58.61,172.19,152.33,146.46,152.56,180.09,143.23,103.97,88.34,130.31,102.85,99.96,72.61,24.21,102.02,83.95,49.1,88.04,137.97,63.24,194.73,43.47,88.44,24.67,154.57,87.57,69.33,79.61,46.29,75.46,76.36,68.73,132.29,62.35,91.5,139.32,121.78,66.84,37.72,140.55,150.66
137,2020-05-29,1,105.65,161.8,89.84,100.41,119.89,101.26,116.51,109.61,63.43,126.72,184.78,181.8,152.08,167.89,120.67,240.16,213.32,158.75,156.29,148.41,135.87,129.66,99.1,192.52,40.38,107.38,32.78,162.57,175.56,163.03,147.41,42.8,76.41,154.94,95.21,257.74,35.97,95.54,183.31,237.33,56.02,140.38,127.33,163.53,122.91,105.45,61.87,88.59,162.29,71.08,205.77,166.67,171.5,187.94,228.92,149.17,106.26,95.77,142.7,105.6,146.44,77.96,21.66,108.03,95.85,50.31,98.59,173.98,70.76,183.79,28.1,106.14,26.37,166.55,114.27,83.18,88.82,55.06,78.53,81.95,66.11,149.21,71.43,94.28,137.63,129.88,68.38,39.78,157.27,185.77
138,2020-05-30,1,109.54,174.96,85.56,84.33,134.8,101.02,134.24,108.32,56.83,137.77,188.76,188.47,139.6,177.21,123.61,267.41,305.71,213.95,161.77,153.28,153.15,131.47,98.23,229.28,33.75,94.47,36.94,181.72,151.28,160.87,138.87,46.3,79.0,136.59,80.35,246.27,34.1,111.47,174.33,186.92,53.68,145.79,119.94,158.63,131.33,103.14,60.52,77.0,153.55,58.35,197.17,143.41,169.0,188.84,228.6,159.39,88.89,106.83,124.55,97.18,172.27,72.19,21.34,129.51,97.22,47.88,94.11,163.35,64.21,177.74,22.39,107.32,24.68,143.3,139.78,82.44,82.05,43.59,89.61,75.5,57.63,149.71,71.27,89.97,125.83,128.53,74.62,36.8,153.52,162.13
139,2020-05-31,1,89.1,162.4,77.36,83.7,93.01,92.88,84.5,79.66,45.4,138.81,189.64,146.26,112.67,135.37,121.89,218.17,164.57,130.07,120.19,141.46,113.89,100.88,86.43,163.58,34.48,86.23,23.75,112.17,136.39,137.9,101.47,35.19,63.88,116.35,75.73,234.24,30.48,86.15,135.25,183.83,43.5,107.45,87.74,121.36,115.34,81.15,48.65,61.11,131.12,54.13,167.4,142.25,147.18,147.16,186.17,122.78,75.29,76.64,100.75,80.76,116.9,66.23,28.88,98.14,74.04,38.79,71.82,131.18,55.97,161.73,24.29,93.13,24.32,122.91,107.69,79.58,67.4,30.19,77.61,68.77,58.89,117.11,56.64,57.56,120.15,114.48,79.6,34.76,114.08,121.8
140,2020-06-01,1,94.82,146.99,74.21,84.15,90.69,88.77,112.52,99.99,64.8,122.68,170.36,133.96,142.82,146.34,123.46,195.41,167.84,150.88,132.13,126.92,135.95,121.38,84.58,135.58,40.27,95.14,25.19,152.13,145.89,154.94,128.44,38.06,64.38,128.47,81.33,214.15,37.47,89.41,139.23,165.99,55.17,129.44,104.96,139.55,104.96,103.29,55.4,86.83,138.36,70.83,175.09,126.65,131.48,165.54,170.82,136.16,109.63,74.77,120.53,96.67,137.53,72.44,28.48,118.1,77.97,49.15,82.94,151.37,58.11,158.07,27.73,84.1,27.28,145.81,97.63,73.11,78.32,56.95,92.2,76.56,60.06,133.03,58.16,67.66,128.84,127.96,80.95,41.33,139.35,145.1
141,2020-06-02,1,107.56,146.36,75.28,85.16,97.72,89.26,108.17,96.37,64.04,113.92,163.59,120.28,127.5,135.35,117.1,187.75,200.68,148.93,139.82,129.8,149.98,122.36,85.26,143.41,38.54,90.5,27.6,150.77,136.7,152.31,131.52,37.16,64.66,138.66,77.0,208.49,36.37,82.24,146.22,168.92,55.27,131.97,108.55,138.69,101.11,97.54,58.94,86.58,143.29,67.21,165.41,129.55,149.52,171.91,165.74,141.6,98.79,81.45,123.19,109.01,119.07,74.61,30.96,118.31,79.22,49.24,83.78,181.74,61.31,152.26,28.47,89.98,28.53,143.1,104.67,85.0,77.98,54.53,78.83,78.2,61.9,144.46,63.37,106.3,161.5,131.34,77.13,36.87,134.77,151.11
142,2020-06-03,1,108.45,144.36,76.6,85.17,96.71,92.49,114.51,102.27,55.41,120.59,156.49,137.63,147.73,156.93,128.33,196.25,193.17,148.68,162.43,129.16,126.2,126.55,83.97,152.35,38.49,94.41,29.69,162.82,145.48,159.82,126.24,38.79,65.18,143.34,80.61,204.81,36.85,89.04,147.29,163.11,54.12,131.22,113.86,139.91,110.97,103.12,56.52,86.68,139.38,66.35,156.99,171.9,161.35,160.46,170.67,140.61,105.93,89.11,125.67,108.08,127.21,66.42,28.16,104.23,76.18,45.99,82.39,167.43,65.93,169.5,42.59,88.23,27.36,148.21,105.79,74.34,78.37,52.49,69.59,71.7,60.19,141.88,64.94,101.47,159.75,132.04,85.83,39.7,136.08,146.8
143,2020-06-04,1,97.28,145.08,77.94,86.56,111.37,95.59,123.93,110.13,57.69,122.09,156.02,149.07,147.54,143.73,129.33,220.56,171.5,150.25,152.05,146.5,126.47,125.62,97.46,167.35,37.23,99.85,34.51,149.54,155.1,175.35,134.09,38.12,66.82,146.78,85.44,198.51,42.49,95.33,158.9,182.02,56.56,136.66,119.77,144.22,106.79,107.18,61.81,94.01,145.51,68.24,182.63,153.78,185.67,180.88,187.95,142.41,105.05,87.37,126.72,109.7,137.34,67.6,26.19,96.97,79.91,46.36,86.52,170.61,61.95,168.72,41.11,95.75,27.34,156.46,101.91,77.62,75.85,57.38,61.48,73.19,63.42,150.75,66.28,100.18,158.49,127.42,72.25,41.37,146.16,157.21
144,2020-06-05,1,98.75,159.8,94.09,110.42,123.52,121.18,128.39,118.52,61.76,139.14,184.7,179.14,169.09,170.2,162.95,273.33,255.34,181.08,184.28,203.96,151.25,141.82,101.14,215.84,42.66,109.54,36.48,185.67,180.15,192.13,152.99,46.52,78.9,156.3,95.69,262.45,45.13,98.29,190.76,213.77,61.45,156.9,134.67,167.68,147.19,119.29,77.5,96.99,174.53,67.64,235.12,181.2,184.78,211.42,217.5,171.41,109.36,98.12,149.4,116.15,141.78,72.84,27.33,97.64,96.61,51.74,101.01,184.06,63.72,200.84,45.37,120.2,27.46,187.05,114.99,90.01,86.38,57.95,95.75,77.39,57.5,166.21,73.97,109.89,156.53,136.73,74.13,40.16,163.1,182.62
145,2020-06-06,1,99.3,154.21,89.94,113.16,134.13,123.08,116.91,108.07,61.25,165.4,234.5,202.85,151.04,164.82,132.98,350.57,211.76,190.1,171.53,168.24,152.49,143.37,105.17,267.89,37.55,108.08,40.5,211.8,157.6,179.83,160.38,55.93,84.44,168.73,87.19,250.31,39.05,112.57,182.57,207.12,54.07,154.0,125.16,164.55,145.23,112.32,80.99,76.24,157.4,62.13,260.94,165.79,188.16,228.6,232.9,196.81,104.44,103.71,135.51,106.06,141.38,68.3,27.05,119.81,98.92,47.93,96.18,215.8,58.98,160.94,41.58,117.65,26.19,166.76,141.49,85.83,77.98,49.0,87.91,70.36,58.09,164.46,80.54,108.15,132.55,134.0,73.35,39.43,157.45,176.24
146,2020-06-07,1,86.85,172.1,73.33,91.17,102.56,101.73,115.19,91.39,51.96,138.02,179.12,151.16,118.81,128.33,114.45,304.01,173.94,148.54,132.88,161.2,104.07,111.13,88.57,202.64,34.05,88.97,32.12,144.9,143.82,149.15,97.79,35.95,65.45,137.47,71.43,233.94,34.54,91.79,144.8,178.86,48.07,116.27,97.73,120.95,93.47,87.42,67.77,67.24,140.9,59.81,203.35,138.47,155.88,181.6,174.02,132.33,77.71,92.68,107.36,91.47,121.82,60.13,26.87,87.21,74.22,44.36,74.53,149.14,52.1,142.83,39.05,96.21,26.23,126.13,137.15,81.14,67.3,29.44,46.49,60.43,56.47,127.84,63.03,62.64,137.52,122.97,76.58,38.71,123.42,131.1
147,2020-06-08,1,100.66,147.04,76.21,85.25,112.61,96.92,127.71,107.53,69.27,129.93,177.21,122.28,134.69,146.62,117.17,218.91,151.88,152.69,153.46,148.49,128.75,133.7,94.5,166.45,43.59,103.77,40.16,158.55,146.8,164.17,118.08,38.94,66.42,148.02,84.17,225.69,39.01,99.97,150.19,169.52,58.29,133.97,113.6,143.06,120.37,104.75,62.04,88.79,142.45,78.49,167.82,142.83,145.65,181.32,162.49,146.66,115.22,91.02,125.96,110.65,135.08,67.68,28.59,105.36,84.45,55.74,89.29,168.38,65.13,164.6,47.02,94.61,27.67,152.99,115.58,74.85,75.51,51.46,70.2,72.37,60.12,150.14,70.27,98.5,159.91,129.15,73.33,43.37,139.19,157.39
148,2020-06-09,1,94.92,154.14,75.76,82.56,98.23,96.34,125.65,114.05,71.81,133.06,155.22,135.27,138.47,148.88,125.68,186.52,147.88,154.52,161.97,143.92,124.63,130.33,98.83,165.53,43.62,105.44,37.69,164.55,143.82,167.69,142.74,39.9,67.89,146.7,87.73,262.02,34.87,89.81,154.58,176.25,57.07,142.16,114.03,146.08,109.14,106.15,61.19,95.16,133.14,76.08,166.49,152.03,135.43,168.34,171.29,155.79,106.73,95.72,125.98,109.94,114.34,71.0,27.8,103.5,90.74,57.09,94.45,144.08,56.8,151.84,43.24,94.29,28.92,160.58,126.3,74.06,80.01,63.68,81.81,74.39,58.25,148.95,68.14,101.26,182.3,129.64,79.47,44.39,138.31,154.81
149,2020-06-10,1,101.85,157.76,74.13,72.27,106.39,93.54,119.89,113.21,58.86,141.89,171.79,148.19,152.93,149.17,132.69,205.72,166.52,152.63,165.39,145.89,124.15,122.2,100.15,170.1,43.84,105.16,38.51,153.37,151.65,163.73,141.06,40.36,67.24,140.78,89.76,228.64,37.4,89.53,156.95,164.68,59.61,139.44,117.48,143.19,109.73,109.93,74.41,96.4,150.32,70.31,187.25,158.04,175.6,166.84,173.6,136.4,111.31,96.02,131.59,116.88,121.34,69.49,25.75,98.46,92.15,57.67,95.81,147.86,54.43,166.59,46.63,92.74,31.66,166.55,118.34,75.21,79.74,65.97,75.37,73.91,63.84,136.03,68.01,123.94,170.62,131.42,84.58,42.49,146.66,159.86
150,2020-06-11,1,92.5,167.02,77.45,78.98,126.41,99.58,129.69,118.08,68.05,138.93,172.35,159.83,164.65,155.04,139.91,228.58,194.92,168.87,160.5,171.06,133.65,133.33,93.95,178.22,42.18,109.01,40.41,172.88,157.02,169.67,144.62,41.39,69.14,152.7,90.45,237.12,48.35,97.56,164.51,199.17,58.77,150.32,121.17,155.54,112.92,106.38,87.29,93.06,155.75,77.71,206.88,180.81,177.38,197.02,181.82,155.04,126.94,98.91,139.43,119.03,153.35,69.97,25.18,101.19,96.63,57.6,98.12,178.52,64.02,192.05,54.02,94.76,33.79,173.59,100.59,78.55,86.63,44.33,85.1,73.18,67.79,165.6,67.98,111.72,182.47,131.04,92.4,44.03,148.9,163.1
151,2020-06-12,1,106.52,192.73,108.13,93.78,137.09,119.52,137.15,132.25,72.42,152.65,221.75,204.51,204.44,193.62,169.17,293.44,255.15,201.39,184.8,192.14,167.89,134.32,119.85,226.92,46.69,120.49,42.25,186.91,184.53,194.24,160.61,47.86,82.0,178.41,104.26,279.71,43.37,119.19,201.19,231.67,60.23,167.73,139.8,176.34,133.22,129.55,96.91,91.48,193.59,72.2,254.05,215.31,189.05,216.19,226.3,189.75,132.12,112.67,161.74,119.45,172.46,78.32,27.87,163.69,113.8,59.57,113.23,197.36,68.97,198.94,51.34,112.73,37.45,175.17,162.98,97.74,92.44,61.65,97.77,80.08,54.59,181.47,80.33,128.33,174.22,146.73,92.61,48.43,167.72,186.2
152,2020-06-13,1,119.71,204.0,97.37,94.89,140.87,110.84,125.01,114.47,63.13,209.34,234.66,227.64,166.73,214.01,148.86,363.21,257.54,200.16,189.76,184.41,173.8,142.86,116.21,289.43,43.99,114.43,39.33,180.73,168.78,197.58,157.6,50.49,84.16,172.13,93.72,271.16,42.97,119.9,196.74,216.81,58.17,159.29,128.22,175.42,145.37,121.85,96.29,78.12,182.37,70.83,230.29,191.86,172.79,231.07,230.54,182.31,110.17,117.67,144.92,115.17,166.9,80.31,24.64,145.05,116.91,54.91,106.59,203.57,59.67,183.62,46.42,117.68,36.13,177.2,195.6,91.38,93.41,41.63,89.35,80.25,59.64,180.19,85.48,122.93,157.67,148.22,87.07,43.28,168.94,181.56
153,2020-06-14,1,88.3,210.39,75.24,83.29,112.36,95.27,98.9,95.0,59.83,187.83,196.1,164.3,149.81,144.21,125.61,244.71,187.95,151.93,147.68,153.53,118.67,115.89,94.39,210.83,38.78,96.31,35.67,149.29,158.84,148.68,108.03,39.74,65.51,130.63,78.65,277.0,29.45,104.94,153.24,211.47,47.33,123.76,99.62,130.61,115.8,92.92,84.25,66.41,156.36,64.11,193.12,156.01,156.76,190.08,185.39,142.07,76.7,102.99,111.91,102.03,126.83,67.45,25.83,77.14,84.8,45.74,79.29,144.33,58.82,150.38,41.8,103.78,29.85,146.77,141.42,89.14,75.58,28.69,79.23,69.46,66.2,141.16,65.12,75.49,150.14,136.58,88.4,42.05,122.89,138.6
